#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTNEM
2020-01-12,20,6096,0,1771,6760,9479,0,958,1,111,1646,0,824,0,2288,824
2020-01-12,21,6087,0,2055,6766,9978,0,957,1,110,1804,0,900,0,2286,902
2020-01-12,22,6394,0,2106,6660,9886,0,955,1,108,1806,0,902,0,2290,902
2020-01-12,23,6295,0,2093,6564,10370,0,953,0,107,1806,0,902,0,2284,902
2020-01-12,24,6303,0,2120,6557,10637,0,944,0,109,1806,0,902,0,2270,902
2020-01-12,25,6275,0,2226,6563,11054,0,911,0,108,1806,0,902,0,2272,902
2020-01-12,26,6703,0,2122,6555,10730,0,790,0,138,1806,0,904,0,2267,902
2020-01-12,27,6777,0,2023,6569,10551,0,795,0,114,2000,0,946,0,2271,998
2020-01-12,28,6533,0,1984,6645,10666,0,802,0,126,2004,0,948,0,2268,1000
2020-01-12,29,6795,0,1885,6755,10517,0,753,1,115,2004,0,998,0,2270,1000
2020-01-12,30,7532,0,1960,6759,9817,0,778,1,151,2004,0,1000,0,2263,1000
2020-01-12,31,8765,0,2243,6768,9629,32,789,1,113,2004,0,1000,0,2263,1000
2020-01-12,32,9843,0,2415,6768,9646,34,794,1,113,2004,0,1000,0,2273,1000
2020-01-12,33,11419,0,2612,6769,9420,182,956,1,115,2004,0,1000,0,2285,1020
2020-01-12,34,12937,0,2752,6768,9184,922,971,1,120,2004,0,1000,0,2295,1020
2020-01-12,35,13581,0,2861,6774,9280,1346,972,2,195,2004,0,1000,0,2294,1020
2020-01-12,36,13623,0,2881,6770,9300,1290,967,2,193,2004,0,1000,0,2292,1020
2020-01-12,37,13275,0,2916,6768,9066,1222,963,3,131,2004,0,1056,0,2295,1020
2020-01-12,38,13157,0,2875,6769,8483,1132,969,3,114,2004,0,1058,0,2293,1020
2020-01-12,39,12568,0,2744,6757,8348,574,973,3,107,2004,0,1056,0,2290,1020
2020-01-12,40,12145,0,2215,6761,8197,454,864,3,106,2004,0,1056,0,2294,1020
2020-01-12,41,11033,0,2255,6767,8511,0,851,3,107,2004,54,1056,0,2291,1020
2020-01-12,42,9637,0,2126,6763,8450,50,818,2,107,2004,82,1056,4,2292,1020
2020-01-12,43,8702,0,2082,6765,8312,12,727,1,105,1906,82,952,84,2284,950
2020-01-12,44,7597,0,1647,6763,8257,0,681,0,106,1904,82,950,6,2290,950
2020-01-12,45,6331,0,1591,6742,8137,42,675,0,106,1758,82,880,50,2292,878
2020-01-12,46,5055,0,1369,6584,8306,0,716,0,104,1756,82,878,122,2224,878
2020-01-12,47,4567,0,1375,6564,8277,86,705,0,114,956,40,712,238,2183,334
2020-01-12,48,3765,0,1369,6567,8483,0,698,0,105,928,42,702,328,1824,328
2020-01-13,1,3717,0,1381,6566,8793,0,606,0,107,872,16,240,214,1698,776
2020-01-13,2,3713,0,1372,6559,8924,0,592,0,105,872,78,224,270,1855,786
2020-01-13,3,3772,0,1386,6563,9005,0,593,0,105,840,82,128,422,1844,788
2020-01-13,4,3698,0,1390,6637,8966,0,592,0,105,812,82,124,504,1783,784
2020-01-13,5,3844,0,1406,6752,9042,0,594,0,108,36,82,0,504,2204,540
2020-01-13,6,3772,0,1421,6764,8954,0,593,0,106,0,82,0,504,2189,524
2020-01-13,7,4152,0,1650,6757,8905,0,591,1,110,0,82,0,504,2205,0
2020-01-13,8,3894,0,1686,6765,9077,0,588,1,105,0,82,0,504,2102,0
2020-01-13,9,3960,0,1666,6767,9478,0,585,0,105,0,82,0,504,2164,34
2020-01-13,10,3972,0,1664,6763,9342,0,586,0,105,0,82,0,504,2056,34
2020-01-13,11,4200,0,1812,6758,9175,0,604,1,113,0,82,0,504,1590,0
2020-01-13,12,4851,0,2015,6764,9504,0,603,2,105,0,82,0,504,1486,0
2020-01-13,13,6979,0,2412,6760,9647,0,606,2,108,0,82,0,504,2141,0
2020-01-13,14,9280,0,2600,6773,10036,0,605,3,105,0,82,0,504,2277,0
2020-01-13,15,11826,0,2421,6822,10318,0,620,3,106,0,82,248,504,2311,90
2020-01-13,16,12974,0,2552,6835,10703,454,620,3,116,0,82,264,504,2296,100
2020-01-13,17,13769,0,2821,6835,10805,84,670,3,113,0,82,248,458,2247,246
2020-01-13,18,13708,0,2764,6832,10725,0,664,3,121,0,82,246,420,2248,246
2020-01-13,19,13817,0,2833,6830,10987,0,731,3,113,0,42,516,270,2248,344
2020-01-13,20,13298,0,2787,6828,11468,0,716,3,116,0,14,522,184,2244,346
2020-01-13,21,13172,0,2796,6831,11825,0,730,3,114,0,34,586,38,2244,468
2020-01-13,22,12731,0,2833,6824,12033,0,740,3,123,0,14,586,0,2252,470
2020-01-13,23,11856,0,2635,6822,12215,0,734,3,110,0,0,458,0,2247,640
2020-01-13,24,11538,0,2772,6817,12519,0,680,3,110,110,0,456,0,2248,642
2020-01-13,25,11927,0,2858,6821,12659,0,656,3,109,586,0,214,0,2253,76
2020-01-13,26,11706,0,2827,6822,12900,60,657,3,110,598,0,210,0,2251,58
2020-01-13,27,11408,0,2660,6822,12815,76,659,3,108,704,14,230,0,2242,418
2020-01-13,28,11563,0,2777,6829,12772,0,666,3,110,706,14,230,0,2244,426
2020-01-13,29,11129,0,2846,6821,12740,0,686,3,109,1826,78,0,52,2246,396
2020-01-13,30,11248,0,2855,6825,12550,0,724,3,113,1900,82,0,54,2261,396
2020-01-13,31,11357,0,2881,6832,12482,280,707,3,110,1680,26,150,104,2265,0
2020-01-13,32,11995,0,2894,6825,12467,406,693,2,134,1678,72,156,152,2256,0
2020-01-13,33,12381,0,2930,6828,12433,92,792,3,130,1998,0,570,18,2255,684
2020-01-13,34,12684,0,2938,6824,12547,940,800,3,185,2004,0,582,48,2249,712
2020-01-13,35,12127,0,2940,6834,13111,1020,786,3,204,2004,0,892,0,2245,1014
2020-01-13,36,11869,0,2881,6828,13200,996,674,3,208,2004,0,900,0,2244,1020
2020-01-13,37,11615,0,2677,6835,13080,982,659,3,160,2004,0,1056,0,2239,1020
2020-01-13,38,11238,0,2813,6859,12999,494,658,3,182,2004,0,1058,0,2244,1020
2020-01-13,39,10124,0,2853,6855,12742,796,659,2,135,2004,20,1058,0,2246,1020
2020-01-13,40,8955,0,2834,6851,12578,978,661,1,113,2002,22,1056,0,2249,1020
2020-01-13,41,7724,0,2831,6854,12346,768,701,1,110,2004,82,1056,46,2247,1020
2020-01-13,42,6659,0,2540,6853,12080,766,659,1,109,2002,54,1058,88,2246,1020
2020-01-13,43,6308,0,2341,6857,11754,58,660,1,105,1710,82,858,240,2245,856
2020-01-13,44,5095,0,1748,6849,11392,10,659,1,125,1678,82,854,296,2071,854
2020-01-13,45,4996,0,1636,6861,11369,16,656,1,118,108,74,756,360,1899,804
2020-01-13,46,4564,0,1593,6863,11476,0,655,1,106,0,0,748,216,1347,778
2020-01-13,47,4744,0,1864,6863,11259,0,656,1,114,0,0,296,200,1377,32
2020-01-13,48,4400,0,1671,6865,10947,0,650,1,116,0,0,270,314,1483,0
2020-01-14,1,4512,0,1622,6864,11059,0,648,1,105,0,0,0,338,1557,0
2020-01-14,2,4878,0,1672,6858,11025,0,651,1,109,0,54,0,338,1562,0
2020-01-14,3,4817,0,1933,6859,10755,0,662,1,126,0,14,0,338,1556,450
2020-01-14,4,4653,0,1839,6861,10751,0,662,1,105,0,0,0,338,1557,460
2020-01-14,5,4505,0,1483,6858,10682,0,661,0,105,0,0,0,338,1557,534
2020-01-14,6,4410,0,1430,6852,10612,0,658,1,105,0,0,0,338,1554,534
2020-01-14,7,3873,0,1429,6867,10637,0,658,0,105,0,0,0,338,1541,390
2020-01-14,8,3721,0,1433,6877,10570,0,658,1,105,0,0,0,338,1445,390
2020-01-14,9,4327,0,1538,6874,10516,0,660,1,105,0,0,0,338,1542,58
2020-01-14,10,4376,0,1436,6873,10429,0,659,1,106,0,0,0,338,1559,54
2020-01-14,11,4253,0,1434,6879,10331,0,658,1,108,0,0,0,338,1477,318
